449.47,0.953
450.40574780000003,0.953
451.34149560000003,0.953
452.2772434,0.953
453.2129912,0.953
454.148739,0.953
455.0844868,0.953
456.0202346,0.953
456.9559824,0.953
457.8917302,0.953
458.827478,0.953
459.763226,0.953
460.69897399999996,0.952
461.634722,0.952
462.57047,0.952
463.506218,0.952
464.4419658,0.952
465.3777136,0.952
466.3134614,0.953
467.2492092,0.953
468.184957,0.953
469.1207048,0.955
470.0564526,0.956
470.9922004,0.956
471.9279482,0.956
472.863696,0.956
473.7994438,0.956
474.7351916,0.955
475.6709394,0.955
476.6066872,0.953
477.542435,0.953
478.4781828,0.953
479.4139306,0.953
480.3496784,0.953
481.2854262,0.953
482.221174,0.953
483.156922,0.955
484.09267,0.955
485.02841800000004,0.955
485.96416600000003,0.953
486.899914,0.953
487.8356618,0.953
488.7714096,0.953
489.70715739999997,0.953
490.6429052,0.952
491.578653,0.952
492.5144008,0.952
493.4501486,0.952
494.3858964,0.952
495.3216442,0.952
496.257392,0.952
497.1931398,0.952
498.1288876,0.952
499.0646354,0.952
500.0003832,0.952
500.936131,0.952
501.871879,0.951
502.80762699999997,0.951
503.743375,0.951
504.679123,0.951
505.614871,0.949
506.5506188,0.949
507.4863666,0.949
508.4221144,0.949
509.3578622,0.949
510.29361,0.949
511.2293578,0.949
512.1651056000001,0.949
513.1008534,0.949
514.0366012,0.949
514.972349,0.948
515.9080968,0.948
516.8438446,0.948
517.7795924,0.948
518.7153402,0.948
519.651088,0.948
520.5868358,0.948
521.5225836,0.948
522.4583314,0.949
523.3940792,0.948
524.329827,0.948
525.265575,0.948
526.201323,0.948
527.137071,0.948
528.072819,0.948
529.008567,0.949
529.9443148,0.949
530.8800626,0.949
531.8158104,0.949
532.7515582,0.949
533.687306,0.949
534.6230538,0.949
535.5588016,0.948
536.4945494,0.948
537.4302972,0.948
538.366045,0.948
539.3017928,0.948
540.2375406,0.949
541.1732884,0.949
542.1090362,0.949
543.044784,0.951
543.9805318,0.951
544.9162796,0.951
545.8520274,0.951
546.7877752,0.951
547.723523,0.951
548.659271,0.952
549.595019,0.952
550.530767,0.953
551.466515,0.953
552.402263,0.953
553.3380108,0.953
554.2737586,0.953
555.2095064,0.953
556.1452542,0.953
557.081002,0.953
558.0167498,0.953
558.9524976,0.953
559.8882454,0.953
560.8239932,0.953
561.759741,0.955
562.6954888,0.955
563.6312366,0.955
564.5669844,0.956
565.5027322,0.956
566.43848,0.956
567.3742278,0.956
568.3099756,0.956
569.2457234,0.958
570.1814712,0.959
571.117219,0.959
572.052967,0.959
572.988715,0.959
573.9244630000001,0.958
574.860211,0.959
575.795959,0.959
576.7317068,0.959
577.6674546,0.959
578.6032024,0.959
579.5389502,0.961
580.474698,0.961
581.4104458,0.961
582.3461936,0.961
583.2819414,0.961
584.2176892,0.962
585.153437,0.962
586.0891848,0.962
587.0249326,0.962
587.9606804,0.962
588.8964282000001,0.962
589.832176,0.963
590.7679238,0.963
591.7036716,0.963
592.6394194,0.965
593.5751672,0.965
594.510915,0.965
595.446663,0.966
596.3824109999999,0.966
597.318159,0.966
598.253907,0.968
599.189655,0.968
600.1254028,0.968
601.0611506,0.968
601.9968984,0.969
602.9326462,0.969
603.868394,0.969
604.8041418,0.969
605.7398896,0.969
606.6756374,0.969
607.6113852,0.969
608.547133,0.969
609.4828808,0.969
610.4186286,0.969
611.3543764,0.971
612.2901242,0.971
613.225872,0.971
614.16162,0.971
615.097368,0.971
616.0331160000001,0.971
616.968864,0.971
617.904612,0.971
618.8403598,0.971
619.7761076,0.971
620.7118554,0.972
621.6476032,0.971
622.583351,0.971
623.5190987999999,0.971
624.4548466,0.971
625.3905943999999,0.971
626.3263422,0.971
627.26209,0.972
628.1978378,0.972
629.1335856,0.972
630.0693334,0.972
631.0050812,0.974
631.940829,0.972
632.8765768,0.974
633.8123246,0.974
634.7480724,0.974
635.6838202,0.974
636.619568,0.974
637.555316,0.974
638.4910639999999,0.974
639.426812,0.975
640.36256,0.975
641.298308,0.975
642.2340558,0.975
643.1698036,0.975
644.1055514,0.975
645.0412992,0.975
645.977047,0.975
646.9127948,0.975
647.8485426,0.975
648.7842904,0.975
649.7200382,0.975
650.655786,0.975
651.5915338,0.975
652.5272816,0.975
653.4630294,0.976
654.3987772,0.976
655.334525,0.976
656.2702728,0.976
657.2060206,0.976
658.1417684,0.976
659.0775162,0.976
660.013264,0.976
660.949012,0.976
661.88476,0.976
662.820508,0.976
663.756256,0.976
664.692004,0.976
665.6277517999999,0.976
666.5634996,0.976
667.4992474,0.976
668.4349952,0.976
669.370743,0.976
670.3064908,0.976
671.2422386,0.976
672.1779864,0.978
673.1137342,0.978
674.049482,0.978
674.9852298,0.978
675.9209776,0.978
676.8567254,0.979
677.7924732,0.979
678.728221,0.979
679.6639688,0.979
680.5997166,0.981
681.5354644,0.981
682.4712122,0.981
683.40696,0.981
684.342708,0.981
685.278456,0.981
686.214204,0.981
