449.47,0.953,0.0209070993616736
450.4057478,0.953,0.0209070993616736
451.3414956,0.953,0.0209070993616736
452.2772434,0.953,0.0209070993616736
453.2129912,0.953,0.0209070993616736
454.148739,0.953,0.0209070993616736
455.0844868,0.953,0.0209070993616736
456.0202346,0.953,0.0209070993616736
456.9559824,0.953,0.0209070993616736
457.8917302,0.953,0.0209070993616736
458.827478,0.953,0.0209070993616736
459.763226,0.953,0.0209070993616736
460.698974,0.952,0.0213630516155257
461.634722,0.952,0.0213630516155257
462.57047,0.952,0.0213630516155257
463.506218,0.952,0.0213630516155257
464.4419658,0.952,0.0213630516155257
465.3777136,0.952,0.0213630516155257
466.3134614,0.953,0.0209070993616736
467.2492092,0.953,0.0209070993616736
468.184957,0.953,0.0209070993616736
469.1207048,0.955,0.0199966284162537
470.0564526,0.956,0.0195421077238999
470.9922004,0.956,0.0195421077238999
471.9279482,0.956,0.0195421077238999
472.863696,0.956,0.0195421077238999
473.7994438,0.956,0.0195421077238999
474.7351916,0.955,0.0199966284162537
475.6709394,0.955,0.0199966284162537
476.6066872,0.953,0.0209070993616736
477.542435,0.953,0.0209070993616736
478.4781828,0.953,0.0209070993616736
479.4139306,0.953,0.0209070993616736
480.3496784,0.953,0.0209070993616736
481.2854262,0.953,0.0209070993616736
482.221174,0.953,0.0209070993616736
483.156922,0.955,0.0199966284162537
484.09267,0.955,0.0199966284162537
485.028418,0.955,0.0199966284162537
485.964166,0.953,0.0209070993616736
486.899914,0.953,0.0209070993616736
487.8356618,0.953,0.0209070993616736
488.7714096,0.953,0.0209070993616736
489.7071574,0.953,0.0209070993616736
490.6429052,0.952,0.0213630516155257
491.578653,0.952,0.0213630516155257
492.5144008,0.952,0.0213630516155257
493.4501486,0.952,0.0213630516155257
494.3858964,0.952,0.0213630516155257
495.3216442,0.952,0.0213630516155257
496.257392,0.952,0.0213630516155257
497.1931398,0.952,0.0213630516155257
498.1288876,0.952,0.0213630516155257
499.0646354,0.952,0.0213630516155257
500.0003832,0.952,0.0213630516155257
500.936131,0.952,0.0213630516155257
501.871879,0.951,0.0218194830625861
502.807627,0.951,0.0218194830625861
503.743375,0.951,0.0218194830625861
504.679123,0.951,0.0218194830625861
505.614871,0.949,0.0227337875727074
506.5506188,0.949,0.0227337875727074
507.4863666,0.949,0.0227337875727074
508.4221144,0.949,0.0227337875727074
509.3578622,0.949,0.0227337875727074
510.29361,0.949,0.0227337875727074
511.2293578,0.949,0.0227337875727074
512.1651056,0.949,0.0227337875727074
513.1008534,0.949,0.0227337875727074
514.0366012,0.949,0.0227337875727074
514.972349,0.948,0.0231916626619338
515.9080968,0.948,0.0231916626619338
516.8438446,0.948,0.0231916626619338
517.7795924,0.948,0.0231916626619338
518.7153402,0.948,0.0231916626619338
519.651088,0.948,0.0231916626619338
520.5868358,0.948,0.0231916626619338
521.5225836,0.948,0.0231916626619338
522.4583314,0.949,0.0227337875727074
523.3940792,0.948,0.0231916626619338
524.329827,0.948,0.0231916626619338
525.265575,0.948,0.0231916626619338
526.201323,0.948,0.0231916626619338
527.137071,0.948,0.0231916626619338
528.072819,0.948,0.0231916626619338
529.008567,0.949,0.0227337875727074
529.9443148,0.949,0.0227337875727074
530.8800626,0.949,0.0227337875727074
531.8158104,0.949,0.0227337875727074
532.7515582,0.949,0.0227337875727074
533.687306,0.949,0.0227337875727074
534.6230538,0.949,0.0227337875727074
535.5588016,0.948,0.0231916626619338
536.4945494,0.948,0.0231916626619338
537.4302972,0.948,0.0231916626619338
538.366045,0.948,0.0231916626619338
539.3017928,0.948,0.0231916626619338
540.2375406,0.949,0.0227337875727074
541.1732884,0.949,0.0227337875727074
542.1090362,0.949,0.0227337875727074
543.044784,0.951,0.0218194830625861
543.9805318,0.951,0.0218194830625861
544.9162796,0.951,0.0218194830625861
545.8520274,0.951,0.0218194830625861
546.7877752,0.951,0.0218194830625861
547.723523,0.951,0.0218194830625861
548.659271,0.952,0.0213630516155257
549.595019,0.952,0.0213630516155257
550.530767,0.953,0.0209070993616736
551.466515,0.953,0.0209070993616736
552.402263,0.953,0.0209070993616736
553.3380108,0.953,0.0209070993616736
554.2737586,0.953,0.0209070993616736
555.2095064,0.953,0.0209070993616736
556.1452542,0.953,0.0209070993616736
557.081002,0.953,0.0209070993616736
558.0167498,0.953,0.0209070993616736
558.9524976,0.953,0.0209070993616736
559.8882454,0.953,0.0209070993616736
560.8239932,0.953,0.0209070993616736
561.759741,0.955,0.0199966284162537
562.6954888,0.955,0.0199966284162537
563.6312366,0.955,0.0199966284162537
564.5669844,0.956,0.0195421077238999
565.5027322,0.956,0.0195421077238999
566.43848,0.956,0.0195421077238999
567.3742278,0.956,0.0195421077238999
568.3099756,0.956,0.0195421077238999
569.2457234,0.958,0.0186344909214556
570.1814712,0.959,0.0181813928293364
571.117219,0.959,0.0181813928293364
572.052967,0.959,0.0181813928293364
572.988715,0.959,0.0181813928293364
573.924463,0.958,0.0186344909214556
574.860211,0.959,0.0181813928293364
575.795959,0.959,0.0181813928293364
576.7317068,0.959,0.0181813928293364
577.6674546,0.959,0.0181813928293364
578.6032024,0.959,0.0181813928293364
579.5389502,0.961,0.0172766123314547
580.474698,0.961,0.0172766123314547
581.4104458,0.961,0.0172766123314547
582.3461936,0.961,0.0172766123314547
583.2819414,0.961,0.0172766123314547
584.2176892,0.962,0.0168249279621871
585.153437,0.962,0.0168249279621871
586.0891848,0.962,0.0168249279621871
587.0249326,0.962,0.0168249279621871
587.9606804,0.962,0.0168249279621871
588.8964282,0.962,0.0168249279621871
589.832176,0.963,0.0163737128754655
590.7679238,0.963,0.0163737128754655
591.7036716,0.963,0.0163737128754655
592.6394194,0.965,0.0154726866562074
593.5751672,0.965,0.0154726866562074
594.510915,0.965,0.0154726866562074
595.446663,0.966,0.0150228735845067
596.382411,0.966,0.0150228735845067
597.318159,0.966,0.0150228735845067
598.253907,0.968,0.0141246426916063
599.189655,0.968,0.0141246426916063
600.1254028,0.968,0.0141246426916063
601.0611506,0.968,0.0141246426916063
601.9968984,0.969,0.0136762229492347
602.9326462,0.969,0.0136762229492347
603.868394,0.969,0.0136762229492347
604.8041418,0.969,0.0136762229492347
605.7398896,0.969,0.0136762229492347
606.6756374,0.969,0.0136762229492347
607.6113852,0.969,0.0136762229492347
608.547133,0.969,0.0136762229492347
609.4828808,0.969,0.0136762229492347
610.4186286,0.969,0.0136762229492347
611.3543764,0.971,0.0127807700919951
612.2901242,0.971,0.0127807700919951
613.225872,0.971,0.0127807700919951
614.16162,0.971,0.0127807700919951
615.097368,0.971,0.0127807700919951
616.033116,0.971,0.0127807700919951
616.968864,0.971,0.0127807700919951
617.904612,0.971,0.0127807700919951
618.8403598,0.971,0.0127807700919951
619.7761076,0.971,0.0127807700919951
620.7118554,0.972,0.0123337350737254
621.6476032,0.971,0.0127807700919951
622.583351,0.971,0.0127807700919951
623.5190988,0.971,0.0127807700919951
624.4548466,0.971,0.0127807700919951
625.3905944,0.971,0.0127807700919951
626.3263422,0.971,0.0127807700919951
627.26209,0.972,0.0123337350737254
628.1978378,0.972,0.0123337350737254
629.1335856,0.972,0.0123337350737254
630.0693334,0.972,0.0123337350737254
631.0050812,0.974,0.0114410431213845
631.940829,0.972,0.0123337350737254
632.8765768,0.974,0.0114410431213845
633.8123246,0.974,0.0114410431213845
634.7480724,0.974,0.0114410431213845
635.6838202,0.974,0.0114410431213845
636.619568,0.974,0.0114410431213845
637.555316,0.974,0.0114410431213845
638.491064,0.974,0.0114410431213845
639.426812,0.975,0.0109953843014632
640.36256,0.975,0.0109953843014632
641.298308,0.975,0.0109953843014632
642.2340558,0.975,0.0109953843014632
643.1698036,0.975,0.0109953843014632
644.1055514,0.975,0.0109953843014632
645.0412992,0.975,0.0109953843014632
645.977047,0.975,0.0109953843014632
646.9127948,0.975,0.0109953843014632
647.8485426,0.975,0.0109953843014632
